id,sort,hitokoto,from,from_who,creator,created_at
1118,Games,我宁可一开始就不认识那个人，也好过相识以后却要生死离别。,仙剑4,韩菱纱,1015964489,
1119,Original,我讨厌一会充满希望一会变成绝望，我们已经受够了期待落空了。,流星之绊,东野圭吾,505622287,
1120,Internet,真正没有资格谈明天的人，是那个不懂得珍惜今天的人,网络,,863885806,
1122,Internet,不懂装懂，永世饭桶,网络,,863885806,
1123,Internet,每一天都是一个全新的开始,网络,,505622287,
1124,Animation,神会对努力之人微笑，这是骗人的，但我们偶然会被命运之神垂青。,吹响吧！上低音号,,Aure,1483804385.0
1125,Original,没有什么是一个滑稽解决不了的，如果有，那就两个！,Alxtit,,Alxtit,1483816898.0
1127,Games,El psy congroo!,Steins;Gate,,althezsh,1483436599.0
1128,Other,湛蓝色的初一，柠檬色的海。,TARA组合,,初一,1483065237.0
1129,Animation,人生最糟糕的事，一个是饿肚子，一个是孤独。,夏日大作战,,Alxtit,1484509309.0
1132,Original,何其有幸，我们相遇。,朽猫,,朽猫,1485289916.0
1133,Animation,你指尖跳动的电光，是我此生不变的信仰,某科学的超电磁炮,,Sωeet、心境,1485526487.0
1134,Other,奇迹，只不过是努力的另一个名字罢了。,其他,,Eric,1486034893.0
1135,Animation,温柔解救不了这个世界,罪恶王冠,,灬花丶葬灬,1486337784.0
1136,Original,我的梦想就是站在万人仰慕的高度，俯视曾经看低我的人。,流年博客,,流年博客,1484055401.0
1137,Animation,代你见证世界的终结，来世再续梦之伊甸,Eden*/b站弹幕,,Sωeet、心境,1485526418.0
1138,Internet,输了你，赢了这个世界也没意义,网络,,Sωeet、心境,1485526522.0
1140,Animation,今日已成往昔，明日即将到来，为此理所当然之事，感到无比痛心。,寻找失去的未来,,失われた未来を求めて,1486874567.0
1142,Internet,与其诅咒黑暗，不如点亮烛光,网络,,tansinan_1995,1486654386.0
1143,Other,义人的口谈论智慧，他的舌讲说公平,圣经,,失われた未来を求めて,1487085311.0
1144,Original,聆听雨落的声音，俯看凋零的落叶。伫细雨之中，感雨落之殇。,雨落凋殇,,雨伤,1487255804.0
1145,Literature,当欲望失去了枷锁，向左是地狱，向右也是地狱。,尘缘,,小兵的回忆,1487730924.0
1147,Animation,人类，在决战之时难道会选择自己不擅长的武器来战斗吗？,只有神知道的世界,,darudayu,1488116376.0
1148,Original,你说最开心的是你，我说最难过的是你……,原创,,Mystery0,1489643352.0
1149,Animation,这只手，暂时不洗了,小林家的龙女仆,,Alxtit,1488899441.0
1150,Other,丁丁漏水夜何长，漫漫轻云露月光。,秋夜曲,,zrnlkc,1489896568.0
1151,Internet,生命在于折腾，生命不息，折腾不止,网络,,vclike,1490370367.0
1152,Internet,即使无法掌握未来，也请不要忘了明天。,网络,,vclike,1490370409.0
1153,Games,十步杀一人，千里不留行。,李白,,雨绝,1490448489.0
1154,Animation,重要的人，不能忘记的人，不想忘记的人。 你，是谁？,你的名字,,谬蜀黍,1491019648.0
1155,Original,我们，在路上，勿忘初心。找寻最初的梦想和微弱的希望。,根号菌SAMA,,根号菌のSAMA,1491210065.0
1156,Original,不管明天会发生什么，请牢记住今天。,根号菌SAMA,,根号菌のSAMA,1491210031.0
1157,Original,孤独不是病，习惯了自然会好。,根号菌SAMA,,根号菌のSAMA,1491209984.0
1158,Original,忘却并不是可怕的，而是你不肯。,根号菌SAMA,,根号菌のSAMA,1491209890.0
1159,Internet,人的欲望永无止境，就像我一开始，也只是想知道你的名字。,网络,,酷儿,1491399767.0
1161,Animation,除了这一颗心，都是你的。,人渣的本愿,,酷儿,1491408100.0
1162,Animation,正是因为这一点一滴觉得还有希望的自己，才是最无可救药的吧。,人渣的本愿,,酷儿,1491408083.0
1163,Animation,"我们都很执着,而且思念的越深,越是绝望。",人渣的本愿,,酷儿,1491408062.0
1164,Animation,一个人觉得寂寞，和另一个人相互依偎又有什么错,人渣的本愿,,酷儿,1491408043.0
1165,Animation,想象力足以改变一切。,来自新世界,,酷儿,1491408194.0
1167,Animation,大部分人并不想长大，只是没办法继续当一个小孩子,小林家的龙女仆,,酷儿,1491408481.0
1168,Animation,不得了不得了,小林家的龙女仆,,Alxtit,1491464699.0
1169,Other,生活不止眼前的苟且，还应该有诗和远方的田野。,生活不止眼前的苟且,许巍,zcq,1491639244.0
1170,Original,我笑了，开怀的笑了，真的,小C,,KKMC,1492774071.0
1171,Original,风牛流马·我带你回家,ccdalao,,KKMC,1492774038.0
1172,Original,我只是一个小后端,原创,,Ghost_chu,1492613621.0
1173,Animation,你已经不是我的狗了。,龙与虎,,eaea,1492136873.0
1175,Animation,正因为有忘也忘不了的回忆，才会变得坚强，这就是所谓的成长吧！,火影忍者,,木无本心,1494239990.0
1176,Animation,其实我对混合咖啡还是很有自信的,珈百璃的堕落,,gyming,1493602670.0
1178,Other,分别后的难过都是依赖，无法相拥的人要好好道别,至此流年各天涯,我不李志,少年,1494076493.0
1180,Original,"如果真的失败了，请总结自己""为什么会失败？""",原创,,Lonely,1495264809.0
1181,Other,明月楼高休独倚，酒入愁肠，化作相思泪。,苏幕遮,,KKMC,1495198651.0
1182,Other,踏长风破万里浪,小C,,KKMC,1495198575.0
1183,Original,如果你的眉眼，肯为我停留半分，又怎会不知我情比海深。,原创,,yc,1496649114.0
1184,Other,凤兮凤兮归故乡，遨游四海求其凰,凤求凰,,yc,1496649165.0
1185,Original,不是他，变成他。,原创,,公子司煊。,1497173785.0
1186,Original,我不分白天或黑夜，因为我觉得我的人生就像在白夜中行走。,不善,,不善,1498005680.0
1187,Original,人总是害怕死亡，却殊不知有出生之时必有死亡之日。,不善,,不善,1498005544.0
1188,Original,宣纸泛黄，时间流逝，即使眨眼即过，也要抓住那瞬间的辉煌。,原创,,凌夏,1497777222.0
1189,Internet,忘羡一曲远，曲终人不散,网络,,yc,1497700131.0
1190,Original,你要乖，要长大，要不负众望。,耽萌,,yc,1497699862.0
1191,Other,足吾所好，玩而老焉,欧阳修,,Hex Lee,1497687720.0
1192,Original,机会永远都有 就看你能不能抓得住,原创,,Ghost_chu,1497520731.0
1193,Original,本是无所谓输赢的，却在一时激发起了斗志。,不善,,不善,1498005929.0
1194,Other,善恶终有报，天道好轮回。不信抬头看，苍天饶过谁。,江湖夜雨十年灯,,不善,1498006504.0
1195,Internet,一瓶250ml的吊水，一共是3111滴。,网络,,酷儿,1498718560.0
1196,Animation,如果当初握住的不是硬币，而是勇者的手......,中二病也要谈恋爱 恋！,,zivi,1499181144.0
1197,Other,若教眼底无离恨，不信人间有白头,鹧鸪天·晚日寒鸦一片愁,,zivi,1499181701.0
1198,Other,"生而贫穷并无过错,死而贫穷才是遗憾.",财箴,,Itsusinn,1498826776.0
1199,Animation,只要是正义的一方，无论手段多么卑鄙都可以被原谅,东京喰种,,Itsusinn,1498827137.0
1202,Animation,因为喜欢你，所以想继续相信下去。,空之境界,,梦语,1499590379.0
1203,Original,贫积德，富积善。,原创,,梦语,1499820141.0
1204,Internet,无论撒怎样的谎，都无法欺骗自己的心。,网络,,梦语,1499821080.0
1205,Internet,人恰得亏，戏不好看。,网络,,梦语,1499570300.0
1206,Animation,自杀是没有理由的，只是今天没有飞起来罢了。,空之境界,,梦语,1499570747.0
1211,Animation,对于虚伪而言，真实的光明或许过于耀眼了,蔷薇少女,,梦语,1499853277.0
1214,Original,每个人都有着不为人知的肮脏。这、就是灵魂。,西风,,this4th,1501208174.0
1215,Original,"错过了就错过了,再追回来天色也不对。",西风,,this4th,1501080916.0
1216,Original,孤独的人不过都是一厢情愿的伤害自己，然后再感动自己罢了。,西风,,this4th,1501080877.0
1219,Animation,好了 接下来就让你们见识一下程序员的本事,骑士与魔法,,papi,1501599965.0
1220,Animation,如果结果不如你所愿，就在尘埃落定前奋力一搏。,夏目友人帐,,普通的雾雨魔法使,1501842170.0
1221,Animation,如果因为害怕失败，而不去努力，那就不会有能够成功的人。,樱花庄的宠物女孩,,普通的雾雨魔法使,1501842008.0
1222,Animation,你一直相信的事，也让我相信吧。活着，是件美好的事。,Angle Beats,,普通的雾雨魔法使,1501842068.0
1223,Animation,我只希望，我喜欢的人可以健康的活着。,人渣的本愿,,普通的雾雨魔法使,1501842142.0
1224,Animation,正因为生来什么都没有，因此我们能拥有一切。,游戏人生,,普通的雾雨魔法使,1501842190.0
1226,Animation,只要努力活下去，总有一天会笑着回忆。,不可思议游戏,,普通的雾雨魔法使,1501842528.0
1227,Animation,想说什么就说，想做什么就做，我们不就是这么一直过来的吗？,LoveLive!,,普通的雾雨魔法使,1502447520.0
1230,Animation,虚伪的眼泪，会伤害别人，虚伪的笑容，会伤害自己。,叛逆的鲁鲁修,,普通的雾雨魔法使,1502447596.0
1231,Animation,空太是笨蛋！,樱花庄的宠物女孩,,Mashirozx,1502815879.0
1232,Animation,不敢反抗压迫的心理将伴你一生,狂赌深渊,,梦语,1502859469.0
1233,Literature,目的虽有，却无路可循；我们称之为路的，无非是踌躇。,误入世界,,eaea,1502781382.0
1236,Internet,胆小鬼连幸福都害怕，碰到棉花都会受伤,网络,,zetar,1502952672.0
1237,Literature,胆小鬼连幸福都害怕，碰到棉花都会受伤。,人间失格,,zetar,1502952944.0
1238,Animation,契约者不会做梦。,黑之契约者,,lemonoil,1503143868.0
1239,Original,愿留在Minecraft，也不愿回到现实。,Lipww1234,,Lipww1234,1503820685.0
1240,Animation,不可结缘,夏目友人帐,,Stogov,1504707802.0
1241,Other,Let the hacking begin.,the social network,,deroubkal,1504779729.0
1242,Animation,去做你喜欢做的事吧 这就是所谓的那啥...青春嘛,月色真美,,eaea,1505309829.0
1243,Literature,怎样都好，只要能让他们发笑就好。,人间失格,,eaea,1505309892.0
1244,Animation,重要的感情总是非常单纯 自然脱口而出的,GAMERS电玩咖！,,eaea,1505309790.0
1245,Games,"电脑高手,哈哈哈哈哈,你这嘴里蹦的都是几几年的形容词啊",三色绘恋,,papi,1506085174.0
1250,Literature,人类的智慧就如同孔雀的羽毛。极尽炫耀，只是为了吸引异性。,西部世界,,eaea,1505899495.0
1259,Other,千里之行，始于足下。,道德经,,毛毛毛布斯,1507109801.0
1260,Other,工业革命的火种燃起的那一刻，半个天空的星辰都熄灭了。,毛布斯,,毛毛毛布斯,1507090687.0
1261,Other,云销雨霁，彩彻区明。,滕王阁序,,毛毛毛布斯,1507184953.0
1262,Other,落霞与孤鹜齐飞，秋水共长天一色。,滕王阁序,,毛毛毛布斯,1507184974.0
1263,Other,渔舟唱晚，响穷彭蠡之滨；雁阵惊寒，声断衡阳之浦。,滕王阁序,,毛毛毛布斯,1507184994.0
1264,Other,关山难越，谁悲失路之人？萍水相逢，尽是他乡之客。,滕王阁序,,毛毛毛布斯,1507185043.0
1265,Other,老当益壮，宁移白首之心？穷且益坚，不坠青云之志。,滕王阁序,,毛毛毛布斯,1507185409.0
1266,Other,腾蛟起凤，孟学士之词宗；紫电青霜，王将军之武库。,滕王阁序,,毛毛毛布斯,1507184728.0
1267,Other,闾阎扑地，钟鸣鼎食之家；舸舰迷津，青雀黄龙之舳。,滕王阁序,,毛毛毛布斯,1507184931.0
1268,Other,层峦耸翠，上出重霄；飞阁流丹，下临无地。,滕王阁序,,毛毛毛布斯,1507184845.0
1269,Other,不知横跨几度银河，才终于在尽头与你相遇,前前前世,,毛毛毛布斯,1507184566.0
1270,Other,鹤汀凫渚，穷岛屿之萦回；桂殿兰宫，即冈峦之体势。,滕王阁序,,毛毛毛布斯,1507184887.0
1271,Animation,打架这玩意，不就是为了守护什么东西吗？,银魂,,papi,1507263881.0
1272,Internet,一懒众衫小,qq空间,,特卡的帅已是极限,1507517418.0
1273,Other,该庆幸至远至疏你我还未至陌路,眉间雪,,無痕,1508773100.0
1274,Internet,缘，妙不可言,阅后即瞎,,無痕,1508767841.0
1276,Other,得到了再失去，总是比从来就没有得到更伤人。,追风筝的人,,毛毛毛布斯,1508659584.0
1277,Other,时间很贪婪——有时候，它会独自吞噬所有的细节。,追风筝的人,,毛毛毛布斯,1508659562.0
1278,Other,为你，千千万万遍。,追风筝的人,,毛毛毛布斯,1508659520.0
1279,Literature,只有坦然接受命运的不公，才能安然享受生命的平等。,站在两个世界的边缘,,肖白开,1509604582.0
1280,Literature,我们一路奋战，不是为了改变世界，而是为了不让世界改变我们。,熔炉,,肖白开,1509604001.0
1281,Literature,公民们，庇护所即将关闭，感谢所有人，再见。,异常生物见闻录,,mahoroshi,1509676200.0
1282,Games,知识不求人。,最终幻想XIV,,LegendHeaven,1509701038.0
1284,Games,猎人永不孤单。,Bloodborne,,LegendHeaven,1509707993.0
1285,Literature,太想伸手摘取星星的人，常常忘记脚下的鲜花。,杰里米·边沁,,默念。,1509737856.0
1286,Literature,反正不要钱，多少信一点,异常生物见闻录,,mahoroshi,1509675031.0
1287,Original,你是清风上的明月，枫林间的鸟雀。,白开,,肖白开,1509628541.0
1288,Original,梦里与现实的距离，仅仅是双眸的一合一闭。,原创,,Brandon,1509457750.0
1291,Other,相逢尽道休官好，林下何曾见一人。,东林寺酬韦丹刺史,,LegendHeaven,1509707593.0
